WCA04_00_0.0,highly sensitive,0,0.2222222222222222
WCA04_00_0.0,highly sensitive,1,0.5777777777777777
WCA04_00_0.0,highly sensitive,3,0.3333333333333333
WCA04_00_0.0,normal,0,0.2222222222222222
WCA04_00_0.0,normal,2,0.6
WCA04_00_0.0,normal,3,0.3333333333333333
WCA04_00_0.0,sensitive,0,0.2222222222222222
WCA04_00_0.0,sensitive,1,0.5777777777777777
WCA04_00_0.0,sensitive,2,0.6
WCA04_00_0.0,sensitive,3,0.3333333333333333
WCA04_00_0.5,highly sensitive,0,0.2222222222222222
WCA04_00_0.5,highly sensitive,1,0.5777777777777777
WCA04_00_0.5,highly sensitive,3,0.3333333333333333
WCA04_00_0.5,normal,0,0.2222222222222222
WCA04_00_0.5,normal,2,0.6
WCA04_00_0.5,normal,3,0.3333333333333333
WCA04_00_0.5,sensitive,0,0.2222222222222222
WCA04_00_0.5,sensitive,1,0.5777777777777777
WCA04_00_0.5,sensitive,2,0.6
WCA04_00_0.5,sensitive,3,0.3333333333333333
WCA04_05_0.0,highly sensitive,0,0.022222222222222223
WCA04_05_0.0,highly sensitive,1,0.022222222222222223
WCA04_05_0.0,highly sensitive,3,0.03333333333333333
WCA04_05_0.0,normal,0,0.022222222222222223
WCA04_05_0.0,normal,2,0.022222222222222223
WCA04_05_0.0,normal,3,0.03333333333333333
WCA04_05_0.0,sensitive,0,0.022222222222222223
WCA04_05_0.0,sensitive,1,0.022222222222222223
WCA04_05_0.0,sensitive,2,0.022222222222222223
WCA04_05_0.0,sensitive,3,0.03333333333333333
WCA04_05_0.5,highly sensitive,0,0.022222222222222223
WCA04_05_0.5,highly sensitive,1,0.022222222222222223
WCA04_05_0.5,highly sensitive,3,0.03333333333333333
WCA04_05_0.5,normal,0,0.022222222222222223
WCA04_05_0.5,normal,2,0.022222222222222223
WCA04_05_0.5,normal,3,0.03333333333333333
WCA04_05_0.5,sensitive,0,0.022222222222222223
WCA04_05_0.5,sensitive,1,0.022222222222222223
WCA04_05_0.5,sensitive,2,0.022222222222222223
WCA04_05_0.5,sensitive,3,0.03333333333333333
WCA06_00_0.0,highly sensitive,0,0.6512820512820513
WCA06_00_0.0,highly sensitive,1,0.7333333333333333
WCA06_00_0.0,highly sensitive,3,0.14444444444444443
WCA06_00_0.0,normal,0,0.7333333333333333
WCA06_00_0.0,normal,2,0.6528665651953324
WCA06_00_0.0,normal,3,0.6506172839506172
WCA06_00_0.0,sensitive,0,0.5955555555555555
WCA06_00_0.0,sensitive,1,0.7333333333333333
WCA06_00_0.0,sensitive,2,0.6494331065759638
WCA06_00_0.0,sensitive,3,0.43577620173364856
WCA06_00_0.5,highly sensitive,0,0.6512820512820513
